Date,Open,High,Low,Close,Volume,Market Cap
"Jan 24, 2016",0.000466,0.000466,0.000397,0.000413,28556.00,4191350.00
"Jan 23, 2016",0.000453,0.000511,0.000428,0.000455,68777.00,4081240.00
"Jan 22, 2016",0.00047,0.00047,0.000412,0.00045,52632.00,4227180.00
"Jan 21, 2016",0.000582,0.000632,0.000419,0.000468,81548.00,5239790.00
"Jan 20, 2016",0.000461,0.000651,0.00045,0.000606,252740.00,4146700.00
"Jan 19, 2016",0.000352,0.000532,0.000346,0.000468,126416.00,3166920.00
"Jan 18, 2016",0.000284,0.000364,0.000282,0.000352,68567.00,2556000.00
"Jan 17, 2016",0.000278,0.0003,0.000278,0.000294,9379.00,2501490.00
"Jan 16, 2016",0.000255,0.00028,0.000253,0.000278,10071.00,2295880.00
"Jan 15, 2016",0.000285,0.000328,0.000256,0.000256,37975.00,2563120.00
"Jan 14, 2016",0.000248,0.000304,0.000248,0.000285,39981.00,2233940.00
"Jan 13, 2016",0.000258,0.000259,0.000242,0.000248,6263.00,2318410.00
"Jan 12, 2016",0.000238,0.000267,0.000232,0.00026,7721.00,2146070.00
"Jan 11, 2016",0.000257,0.000257,0.000232,0.000239,11982.00,2309540.00
"Jan 10, 2016",0.000256,0.000272,0.000244,0.000256,3027.00,2307980.00
"Jan 09, 2016",0.000272,0.000275,0.000232,0.000256,9030.00,2447750.00
"Jan 08, 2016",0.000252,0.000323,0.000222,0.000272,30481.00,2265820.00
"Jan 07, 2016",0.000188,0.000264,0.000188,0.000252,20869.00,1688180.00
"Jan 06, 2016",0.000186,0.000195,0.000182,0.000188,1372.00,1678260.00
"Jan 05, 2016",0.000203,0.000205,0.000183,0.000186,1676.00,1824260.00
"Jan 04, 2016",0.000175,0.000244,0.000168,0.000203,7346.00,1575230.00
"Jan 03, 2016",0.000165,0.000175,0.00016,0.000175,573.00,1484340.00
"Jan 02, 2016",0.000162,0.000177,0.000161,0.000165,1140.00,1458810.00
"Jan 01, 2016",0.000151,0.000173,0.000151,0.000162,1361.00,1358320.00
"Dec 31, 2015",0.00016,0.00016,0.000147,0.000151,1171.00,1439410.00
"Dec 30, 2015",0.000161,0.000173,0.000145,0.00016,2870.00,1448130.00
"Dec 29, 2015",0.00014,0.000163,0.00014,0.000161,1042.00,1256480.00
"Dec 28, 2015",0.00015,0.000166,0.00014,0.00014,1392.00,1352370.00
"Dec 27, 2015",0.000162,0.000162,0.000145,0.00015,3405.00,1454210.00
"Dec 26, 2015",0.000185,0.000186,0.000156,0.000162,1106.00,1665990.00
"Dec 25, 2015",0.000182,0.000206,0.000168,0.000185,3183.00,1635830.00
"Dec 24, 2015",0.000203,0.000205,0.000163,0.000178,3898.00,1824760.00
"Dec 23, 2015",0.000194,0.000211,0.000187,0.000203,4073.00,1742160.00
"Dec 22, 2015",0.000192,0.00021,0.000176,0.000194,3694.00,1729500.00
"Dec 21, 2015",0.000155,0.000219,0.000143,0.000192,6140.00,1398200.00
"Dec 20, 2015",0.000162,0.000164,0.00014,0.000155,3616.00,1461530.00
"Dec 19, 2015",0.000182,0.000193,0.000134,0.000162,4681.00,1639130.00
"Dec 18, 2015",0.000243,0.000249,0.000169,0.000182,12619.00,2188060.00
"Dec 17, 2015",0.000199,0.000302,0.000183,0.000243,33215.00,1790580.00
"Dec 16, 2015",0.000126,0.000194,0.000116,0.000183,7084.00,1131790.00
"Dec 15, 2015",0.000138,0.000138,0.000116,0.000126,1109.00,1239320.00
